date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,cv.time,cv.network,file.name,source,identity,eligible_identity
20171004,MW1147-20,7,E4,Eugenol,0.3,uM,0.266304658,0.015,,0.0,,,4,0,0,,,0.0,,,,0.027399514,1.674746155,2.235894925,ON_20171004_MW1147-20_07_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,7,E5,Eugenol,1.0,uM,0.199728494,0.0,,0.0,,,1,0,0,,,0.0,,,,0.004397276,1.233222172,2.46100968,ON_20171004_MW1147-20_07_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,7,E6,Eugenol,3.0,uM,0.884353385,0.0,,0.0,,,1,0,0,,,0.0,,,,0.022631538,2.082951974,1.891515757,ON_20171004_MW1147-20_07_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,7,E7,Eugenol,10.0,uM,0.377542333,0.0,,0.0,,,4,0,0,,,0.0,,,,0.000233869,0.925457136,1.677654595,ON_20171004_MW1147-20_07_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,7,F3,Cloprop,0.1,uM,0.114843884,0.18,,0.0,,,2,0,0,,,0.0,,,,0.007356149,1.713790452,2.875631163,ON_20171004_MW1147-20_07_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,7,F4,Cloprop,0.3,uM,2.107135607,1.95,0.071429787,26.6505,0.3965,42.983,2,2,0,,,0.0,,,,0.017671407,1.316666787,2.038010051,ON_20171004_MW1147-20_07_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,7,F6,Cloprop,3.0,uM,0.097645041,0.0,,0.0,,,1,0,0,,,0.0,,,,-0.000128366,1.776411942,2.980932925,ON_20171004_MW1147-20_07_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,7,F8,Cloprop,20.0,uM,1.085746283,1.35,0.154921263,15.757,0.718,16.72,2,1,0,,,0.0,,,,0.002120469,1.854134303,2.511920976,ON_20171004_MW1147-20_07_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,7,A8,Bisphenol AF,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,1478-61-1,True
20171004,MW1147-20,7,C4,Tamoxifen,0.3,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,7,C5,Tamoxifen,1.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,7,C6,Tamoxifen,3.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,7,C7,Tamoxifen,10.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,7,C8,Tamoxifen,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,7,E8,Eugenol,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,7,F1,Cloprop,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,7,F2,Cloprop,0.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,7,F5,Cloprop,1.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,7,F7,Cloprop,10.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_07_00_000.h5,TC,101-10-0,True
20171004,MW1147-21,5,A4,Bisphenol AF,0.3,uM,0.324334989,0.0,,0.0,,,1,0,0,,,0.0,,,,-0.000458303,1.418857392,1.211232807,ON_20171004_MW1147-21_05_00_000.h5,TC,1478-61-1,True
20171004,MW1147-21,5,A5,Bisphenol AF,1.0,uM,0.764899241,0.0,,0.0,,,1,0,0,,,0.0,,,,-0.000968844,0.616313439,1.014304526,ON_20171004_MW1147-21_05_00_000.h5,TC,1478-61-1,True
20171004,MW1147-21,5,C2,Tamoxifen,0.0,uM,0.842385416,0.09,,0.0,,,2,0,0,,,0.0,,,,0.002376785,0.360404289,1.109081031,ON_20171004_MW1147-21_05_00_000.h5,TC,10540-29-1,True
20171004,MW1147-21,5,D8,6 Propyl 2 thiouracil,20.0,uM,1.50876652,0.0,,0.0,,,1,0,0,,,0.0,,,,0.0,0.110022762,0.663691392,ON_20171004_MW1147-21_05_00_000.h5,TC,51-52-5,True
20171004,MW1147-21,5,E1,Eugenol,0.03,uM,0.694054738,0.0,,0.0,,,1,0,0,,,0.0,,,,-0.000393044,1.395563614,1.030123444,ON_20171004_MW1147-21_05_00_000.h5,TC,97-53-0,True
20171004,MW1147-21,5,E6,Eugenol,3.0,uM,0.237993252,0.06,,0.0,,,1,0,0,,,0.0,,,,-0.000162504,2.134042187,1.218871092,ON_20171004_MW1147-21_05_00_000.h5,TC,97-53-0,True
20171004,MW1147-21,5,F8,Cloprop,20.0,uM,0.17157653,0.0,,0.0,,,1,0,0,,,0.0,,,,0.0,0.385956149,0.831185755,ON_20171004_MW1147-21_05_00_000.h5,TC,101-10-0,True
20171004,MW1147-21,5,A1,Bisphenol AF,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,1478-61-1,True
20171004,MW1147-21,5,A2,Bisphenol AF,0.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,1478-61-1,True
20171004,MW1147-21,5,A3,Bisphenol AF,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,1478-61-1,True
20171004,MW1147-21,5,A6,Bisphenol AF,3.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,1478-61-1,True
20171004,MW1147-21,5,A7,Bisphenol AF,10.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,1478-61-1,True
20171004,MW1147-21,5,A8,Bisphenol AF,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,1478-61-1,True
20171004,MW1147-21,5,B1,Piperonyl butoxide,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,51-03-6,True
20171004,MW1147-21,5,B2,Piperonyl butoxide,0.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,51-03-6,True
20171004,MW1147-21,5,B3,Piperonyl butoxide,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,51-03-6,True
20171004,MW1147-21,5,B4,Piperonyl butoxide,0.3,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,51-03-6,True
20171004,MW1147-21,5,B5,Piperonyl butoxide,1.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,51-03-6,True
20171004,MW1147-21,5,B6,Piperonyl butoxide,3.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,51-03-6,True
20171004,MW1147-21,5,B7,Piperonyl butoxide,10.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,51-03-6,True
20171004,MW1147-21,5,B8,Piperonyl butoxide,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-21_05_00_000.h5,TC,51-03-6,True
