case_id,date,identity,dose,name,model,prediction,target,day7,day5,sigma,symmetric_lower_0.8,symmetric_upper_0.8,scaled_lower_0.8,scaled_upper_0.8,symmetric_lower_0.9,symmetric_upper_0.9,scaled_lower_0.9,scaled_upper_0.9,rel__rep_count_d7,rel__rep_sd_log2_ns_d7,rel__plate_ctrl_count_d7,rel__plate_ctrl_median_ns_d7,rel__plate_ctrl_zero_ns_frac_d7,rel__plate_ctrl_iqr_ratio_d7,rel__plate_ctrl_silent_frac_d7,day12_ctrl_median_ns,abstain,flag_low_reference_activity,flag_few_controls,flag_replicates_disagree,flag_controls_disagree
20170920|1563-66-2|0.3,20170920,1563-66-2,0.3,Carbofuran,extra_trees_relative_day7,0.06058423221818143,0.043973396295475684,-0.06902729533790894,-1.2233827528192658,0.2822123025261107,-1.3136752826023175,1.4348437470386806,-0.37604756184507837,0.49721602628144124,-2.8427053756823324,2.9638738401186955,-0.5288135759524272,0.64998204038879,3.0,0.2115544826419703,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|1563-66-2|1,20170920,1563-66-2,1.0,Carbofuran,extra_trees_relative_day7,0.08392339764225759,-0.49846261654956714,-0.37804233351588024,-1.4303244771800383,0.2963706351565852,-1.2903361171782415,1.4581829124627566,-0.37461381344943423,0.5424606087339494,-2.819366210258256,2.9872130055427717,-0.5350439585071463,0.7028907537916613,3.0,0.24234532868406428,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|1563-66-2|3,20170920,1563-66-2,3.0,Carbofuran,extra_trees_relative_day7,0.11186859700127351,-0.2983000520819583,-0.34145250965977314,-1.3020480661843654,0.37737097188913565,-1.2623909178192254,1.4861281118217726,-0.4719903028711172,0.6957274968736642,-2.7914210108992403,3.0151582049017875,-0.6762672202814978,0.9000044142840448,3.0,0.04467773762906461,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|1563-66-2|10,20170920,1563-66-2,10.0,Carbofuran,extra_trees_relative_day7,0.3664712226680665,-0.17876363991614522,-0.8741074653792864,-3.1788625535109922,0.8299417922295058,-1.0077882921524326,1.7407307374885654,-0.9175938959166152,1.650536341252748,-2.5368183852324475,3.2697608305685804,-1.3668546063999243,2.0997970517360574,3.0,1.2034104400981012,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|1563-66-2|20,20170920,1563-66-2,20.0,Carbofuran,extra_trees_relative_day7,-5.982016319008247,-7.104185155843896,-5.064903645156432,-3.1788625535109922,2.7918911332980936,-7.356275833828747,-4.607756804187748,-10.301560234881538,-1.662472403134955,-8.88530592690876,-3.078726711107733,-11.812855371336966,-0.1511772666795279,3.0,0.1830905048834316,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,True,False,False,False,False
20170920|175013-18-0|0.0003,20170920,175013-18-0,0.0003,Pyraclostrobin,extra_trees_relative_day7,0.05805677250049817,0.707901033768109,0.01707891013194239,-0.4316290521883223,0.320134021186674,-1.316202742320001,1.4323162873209971,-0.43724655325898176,0.5533600982599781,-2.8452328354000156,2.9613463804010123,-0.6105401976504092,0.7266537426514055,3.0,0.12422672151941576,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|175013-18-0|0.001,20170920,175013-18-0,0.001,Pyraclostrobin,extra_trees_relative_day7,0.08693660322540356,-0.8357790616032377,-0.08430981361553401,-0.12641733067757807,0.32628838875210414,-1.2873229115950955,1.4611961180459025,-0.41788860562480334,0.5917618120756104,-2.8163530046751104,2.9902262111259175,-0.5945137071990207,0.7683869136498278,3.0,0.22608475325026944,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|175013-18-0|0.003,20170920,175013-18-0,0.003,Pyraclostrobin,extra_trees_relative_day7,0.056384210048475034,-0.7033111048372014,-0.2338935649035362,-0.02241858443986862,0.30839084140839934,-1.317875304772024,1.430643724868974,-0.42075036258189186,0.5335187826788419,-2.846905397852039,2.959673817948989,-0.587687236727603,0.7004556568245531,3.0,0.11127263982413223,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|175013-18-0|0.01,20170920,175013-18-0,0.01,Pyraclostrobin,extra_trees_relative_day7,0.13993161684039654,-0.4364335512982756,-0.035448075263921394,0.0026220610323546244,0.33627592751860386,-1.2343278979801025,1.5141911316608956,-0.38034606141266225,0.6602092950934554,-2.7633579910601176,3.0432212247409103,-0.56237757679111,0.8422408104719031,3.0,0.32616032986808396,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|175013-18-0|0.03,20170920,175013-18-0,0.03,Pyraclostrobin,extra_trees_relative_day7,0.10917628786271678,-0.7953215578426398,-0.014280041939185644,0.02096742946343249,0.32411885045400457,-1.2650832269577823,1.4834358026832157,-0.39229226576406834,0.6106448414895019,-2.794113320037797,3.012465895763231,-0.5677429617036367,0.7860955374290703,3.0,0.1273215505821843,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
